241	-1.0
4728	-1.0
7643	-1.0
348	-1.0
1744	-1.0
3491	-1.0
8197	0.32799999999999996
3164	-1.0
2548	-1.0
3558	-1.0
4493	-1.0
854	-1.0
8430	-1.0
6436	0.0
7351	-1.0
8456	-1.0
111	0.1544644148096179
6115	-1.0
2244	0.0
9101	-1.0
5219	0.0
2825	0.02641975308641975
5664	-1.0
4698	-1.0
166	0.3951515151515152
2831	-1.0
3067	-1.0
8493	-1.0
8075	-1.0
8290	-1.0
3327	-1.0
527	0.0
1334	-1.0
7556	0.0
5556	-1.0
2486	0.02181818181818182
3876	0.001777777777777778
1926	-1.0
2768	-1.0
1112	0.0
7547	-1.0
5016	-1.0
4234	-1.0
8792	0.3103019527096525
4603	-1.0
3863	-1.0
3439	-1.0
1449	0.04358428502705999
4216	-1.0
6966	0.010769230769230769
9327	-1.0
7925	-1.0
8870	-1.0
6016	0.0
769	-1.0
1107	0.0
5453	-1.0
8927	0.33136166411434403
4076	-1.0
2215	-1.0
5119	0.43833273864093725
9234	0.3595718241816704
2257	-1.0
8806	-1.0
1772	-1.0
1336	0.0674101432303396
5163	-1.0
1764	0.28384615384615386
3212	-1.0
3992	0.009359231040345554
3690	-1.0
6725	-1.0
1078	-1.0
6095	0.06666666666666667
4685	-1.0
8245	-1.0
6232	-1.0
8826	-1.0
2326	-1.0
8516	-1.0
8321	-1.0
1556	0.41384807149438885
1159	-1.0
2168	-1.0
1848	0.2666258295048494
552	0.06268279632468869
5405	-1.0
4927	-1.0
820	0.005581395348837209
339	-1.0
5938	-1.0
6558	0.0040
3058	0.23286631362640442
8000	0.4879021049766852
6493	0.010434782608695651
4805	-1.0
8852	-1.0
6827	0.0
9308	-1.0
3648	-1.0
1785	0.033748278192994315
7916	-1.0
9243	-1.0
7011	-1.0
4161	0.13999999999999999
6925	-1.0
9612	0.04800000000000001
285	-1.0
3800	-1.0
256	-1.0
4695	0.031764705882352945
229	-1.0
1656	0.3732359745862847
8547	-1.0
2132	-1.0
4114	0.321195015513313
1138	-1.0
8631	0.0
7416	-1.0
6910	-1.0
7225	-1.0
4212	-1.0
9497	-1.0
8098	0.0
8181	-1.0
3096	0.6349742261192857
5448	-1.0
4906	-1.0
3397	-1.0
7043	0.08307692307692308
7068	-1.0
5111	0.2542424242424242
7234	-1.0
5767	-1.0
2923	0.04633333333333334
7461	-1.0
9279	0.3969006083378064
2041	-1.0
6779	-1.0
6459	-1.0
5904	-1.0
5865	-1.0
4969	-1.0
6150	-1.0
4894	0.3974662843892996
6373	-1.0
7471	-1.0
22	-1.0
7382	0.018681586564681624
7286	0.43505705583573456
2143	-1.0
2353	0.01
6829	-1.0
1723	-1.0
347	-1.0
212	-1.0
8928	0.03736317312936325
3276	-1.0
6607	0.3270852937850823
8159	-1.0
8183	-1.0
7226	-1.0
3971	-1.0
9496	0.018681586564681624
1460	-1.0
6816	-1.0
2381	-1.0
9337	-1.0
6914	-1.0
3216	-1.0
4194	0.009471962795759232
6152	0.2839216003061102
305	-1.0
4938	-1.0
6111	-1.0
1576	-1.0
7222	-1.0
6351	-1.0
670	-1.0
7448	0.3761997808722051
7230	-1.0
6383	-1.0
5918	-1.0
2462	0.2926876781277969
4426	-1.0
3715	-1.0
1163	-1.0
530	-1.0
3725	0.019900797655152975
3816	0.20133333333333334
3375	-1.0
5277	-1.0
177	-1.0
1998	-1.0
6888	-1.0
5532	-1.0
3651	-1.0
480	0.0
678	0.018681586564681624
7722	-1.0
1265	0.24980676328502416
2557	0.0
245	-1.0
8745	-1.0
8187	0.009960474308300396
2673	-1.0
9005	-1.0
4351	0.0
3477	-1.0
1496	-1.0
7096	-1.0
9240	-1.0
8850	-1.0
5994	0.5459797974644667
407	0.05443588252359329
4783	0.3027255980166697
8572	0.35
9631	0.03736317312936325
2077	0.0
8694	0.009960474308300396
1934	0.015253451556367889
9260	-1.0
1442	0.015567461905394861
7545	0.0
2441	-1.0
1791	0.0
9607	0.0
4749	-1.0
5038	-1.0
2108	0.0
4704	0.26113108147628455
2969	-1.0
2572	0.041924165089771065
1944	-1.0
9526	0.06666666666666667
6700	-1.0
8971	-1.0
7088	0.04424605955345343
6203	0.031764705882352945
2027	0.42999999999999994
7449	-1.0
6155	0.4977641653905054
9201	-1.0
6782	-1.0
560	0.3643351857004647
4000	0.0
9545	0.29555555555555557
3963	-1.0
6253	0.0
2929	-1.0
2131	-1.0
3078	-1.0
8900	0.0
5871	0.001777777777777778
310	-1.0
1995	-1.0
3951	0.0
432	0.00785674201318386
1662	0.015253451556367889
6629	0.451018935311942
7061	-1.0
3700	0.01
6666	-1.0
607	-1.0
4124	-1.0
2586	0.0
2008	-1.0
1754	-1.0
3717	0.5459797974644667
6917	-1.0
9513	0.0
8789	-1.0
7829	-1.0
2924	-1.0
912	-1.0
5368	0.0
3226	0.0
4880	-1.0
3392	-1.0
3714	0.028124999999999997
7851	-1.0
6399	-1.0
602	-1.0
8958	-1.0
288	0.031764705882352945
831	0.0
843	0.6349742261192857
6174	0.0
3113	-1.0
6890	-1.0
3989	-1.0
1947	-1.0
4236	0.021282631117033202
8156	0.015925998306299264
5093	0.0
6883	0.0
6088	-1.0
9643	0.095457836847945
8295	-1.0
5972	0.07071067811865475
7970	-1.0
8170	-1.0
9043	-1.0
6391	-1.0
584	0.39461277595203254
8127	0.03249018635332011
332	-1.0
8740	0.02641975308641975
4027	-1.0
6229	-1.0
5916	-1.0
1748	0.015253451556367889
6908	-1.0
2829	0.0
717	-1.0
6072	-1.0
5263	-1.0
9646	0.3133333333333333
5021	-1.0
4617	0.31427735996948625
3579	-1.0
3834	0.25333333333333335
9491	-1.0
3839	-1.0
7726	0.2841734921122513
283	-1.0
7355	0.0
439	0.001777777777777778
2427	0.42999999999999994
9063	-1.0
1443	0.34412230173888414
1654	-1.0
4676	-1.0
3799	0.0
3849	0.015253451556367889
575	0.0
8239	-1.0
1897	-1.0
8465	-1.0
3255	0.09276706946149864
5223	-1.0
2744	-1.0
5869	-1.0
3760	-1.0
4148	0.053292496171516074
6587	-1.0
7947	0.0
9525	0.42999999999999994
966	-1.0
8076	0.007507556034353771
327	0.06165204923374859
8090	-1.0
6844	-1.0
8662	0.30999999999999994
9211	-1.0
5910	0.0
258	-1.0
250	0.0
5251	0.04467266561228675
2242	-1.0
6813	-1.0
7780	0.005581395348837209
6112	-1.0
5488	-1.0
6332	-1.0
868	-1.0
4865	-1.0
153	0.29082614226565223
798	0.1656952380952381
835	0.39173680266750144
1214	0.0
7944	-1.0
6891	-1.0
417	-1.0
7931	-1.0
8496	0.33999999999999997
8030	0.3843619590758982
8816	0.15454256609497943
4525	0.5130992261192857
301	0.010188534162169867
4049	-1.0
1257	-1.0
6169	0.0
7808	0.0
9620	0.6537460753175944
4852	-1.0
802	0.2002020202020202
7733	-1.0
142	0.0
684	0.04
9190	-1.0
484	-1.0
3186	-1.0
2827	-1.0
2410	-1.0
387	0.34327207759060746
5056	0.0
7973	-1.0
7796	-1.0
5215	-1.0
7574	-1.0
1971	-1.0
819	0.42999999999999994
675	0.015165808258787383
6354	-1.0
1965	-1.0
244	0.6349999999999999
1900	-1.0
37	0.369558320018805
4566	0.0040
3333	-1.0
418	0.0
1718	-1.0
1768	-1.0
9082	-1.0
8817	0.01
313	0.003076923076923077
5682	-1.0
5606	-1.0
2712	-1.0
8686	0.0
3837	-1.0
3978	-1.0
6096	-1.0
824	0.42999999999999994
513	0.3515925440206383
5617	-1.0
6040	-1.0
4198	0.3467311664254639
6490	-1.0
1124	0.34278103177177893
292	-1.0
8959	-1.0
2300	-1.0
8323	-1.0
4063	0.0
8940	0.0
99	0.018681586564681624
6670	-1.0
8987	0.028124999999999997
5618	-1.0
5160	0.0
5389	0.6349742261192857
4089	-1.0
4872	-1.0
4283	-1.0
4267	-1.0
569	0.02641975308641975
3476	-1.0
9326	-1.0
1915	-1.0
4889	0.0
4147	0.0
5670	-1.0
6618	0.27460867345648104
9092	-1.0
7496	-1.0
3504	-1.0
3291	-1.0
7986	-1.0
2756	-1.0
4539	-1.0
3361	-1.0
8743	-1.0
349	-1.0
5457	-1.0
8677	-1.0
8930	0.0
7487	0.11920883547954501
4221	-1.0
8660	0.0
2626	-1.0
6498	-1.0
1600	-1.0
19	0.36251624046375347
5029	-1.0
4594	-1.0
9140	-1.0
3520	0.03298387833834952
8733	-1.0
3286	0.34539241757466765
771	-1.0
9398	0.23798989873223333
4730	-1.0
8200	0.3217274968812252
3010	0.02
5308	-1.0
1582	-1.0
5115	-1.0
1520	-1.0
6997	-1.0
7693	-1.0
3109	0.0
4682	-1.0
380	-1.0
4840	0.015253451556367889
5823	-1.0
4120	-1.0
4335	-1.0
7852	-1.0
754	-1.0
3829	0.01634569517593125
629	-1.0
3197	-1.0
540	0.5498390909841506
7595	-1.0
4678	0.0
801	0.0
6358	0.03
5817	-1.0
9555	0.06803764710781607
9538	-1.0
712	0.373888407471235
1452	-1.0
4026	-1.0
2801	-1.0
7844	-1.0
6651	0.0
218	-1.0
8936	-1.0
6638	0.05343873918339612
7383	-1.0
3460	-1.0
8585	-1.0
1406	0.0017204301075268817
3422	0.20998989873223334
5560	-1.0
9109	0.3226277498094679
4091	0.0
960	-1.0
1544	-1.0
9448	0.010616612542609621
7021	0.0
4275	-1.0
3247	-1.0
3089	-1.0
3299	0.3133333333333333
7053	-1.0
5931	-1.0
4904	0.013333333333333334
6434	-1.0
265	0.05294819120979161
3719	-1.0
8214	0.003870967741935484
6678	-1.0
3438	-1.0
8701	0.3937705105432651
7463	-1.0
6992	-1.0
26	-1.0
789	-1.0
1148	-1.0
8837	-1.0
9616	0.44742669914444505
4910	-1.0
4878	0.3952192091363988
8685	0.0
8307	0.42999999999999994
555	0.022196969696969698
4106	-1.0
4385	-1.0
9221	0.0027561066022876823
1190	0.0
8821	0.42999999999999994
3924	-1.0
2962	-1.0
6361	0.075
44	0.04779774814295123
8833	0.012854754293694468
674	-1.0
4476	0.04392266291029492
9633	0.3133333333333333
8442	-1.0
9039	-1.0
3167	0.02073506624027438
5765	-1.0
7625	-1.0
697	-1.0
790	-1.0
6495	0.018681586564681624
6744	-1.0
7128	-1.0
6450	0.15
7760	-1.0
7206	-1.0
658	-1.0
1894	-1.0
4714	-1.0
9475	-1.0
8500	0.3133333333333333
2349	-1.0
4266	-1.0
8149	0.009960474308300396
1293	-1.0
2890	-1.0
87	0.32467122246464236
1571	-1.0
3576	-1.0
7819	-1.0
333	0.07318240760328658
4692	-1.0
8122	-1.0
9047	-1.0
758	0.0096
7384	-1.0
416	-1.0
5874	-1.0
6453	-1.0
5491	-1.0
9215	-1.0
8330	0.0
6051	-1.0
2604	-1.0
1887	-1.0
4333	0.02466317001989397
6735	0.0
7237	-1.0
6712	-1.0
5284	0.42999999999999994
5486	-1.0
5218	0.41727015048258637
3629	-1.0
8984	-1.0
8132	-1.0
5478	-1.0
281	-1.0
5936	0.3133333333333333
1539	-1.0
7826	-1.0
3970	-1.0
8655	0.003870967741935484
6967	-1.0
5044	-1.0
1675	0.053292496171516074
7077	-1.0
79	-1.0
4035	-1.0
3699	-1.0
7104	-1.0
3827	-1.0
4167	0.031764705882352945
6763	-1.0
1064	0.0
5959	0.03197958141909137
9410	-1.0
1077	0.395
8807	-1.0
8203	-1.0
32	0.031239841014685077
8233	-1.0
7638	0.2687550200803213
2836	0.032714508107846166
255	0.04235294117647059
6340	0.0
7094	-1.0
360	-1.0
9558	0.018681586564681624
3662	-1.0
2478	0.0096
9350	-1.0
2832	0.0
2236	-1.0
8237	0.012854754293694468
992	-1.0
1242	0.08467574803769491
4419	-1.0
7408	-1.0
844	0.018681586564681624
4502	-1.0
7797	0.32799999999999996
4509	0.0
8679	0.025695238095238094
4238	-1.0
4574	-1.0
7039	-1.0
5033	-1.0
2792	-1.0
6362	0.303750846425166
7664	0.0
8461	-1.0
1907	-1.0
4235	0.04637770619999563
5984	0.2506965064626966
5660	-1.0
534	-1.0
8123	0.003870967741935484
8111	0.3741318473125396
3813	0.04467266561228675
1521	-1.0
6682	-1.0
830	-1.0
9070	-1.0
4660	-1.0
7681	0.018681586564681624
2489	-1.0
686	0.0
9549	0.003870967741935484
8756	0.3182838760407524
8487	0.0
5805	-1.0
3450	-1.0
7666	0.0
2351	0.0
3342	-1.0
4179	-1.0
606	-1.0
6923	0.03523789289976575
7996	-1.0
8873	-1.0
2605	0.03
141	0.14435015209590382
4742	0.26827047194106024
